District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Age-Group,Gender,Major field of study,In number
Parsa,Narayani,Terai,Central,2068/69,2011/12,50-54 Yrs,Female,Journalism and information,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,50-54 Yrs,Female,Others,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,50-54 Yrs,Female,Not stated,20
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Humanities and arts,26
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Business & administration,12
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Education,13
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Science,8
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Health,2
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,"Engineering, manuf. and construction",0
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Law,1
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Social & behavioural science,2
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Mathematics and statistics,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,"Agriculture, forestry & fishery",0
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Computing,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Journalism and information,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Others,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,55-59 Yrs,Female,Not stated,11
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Humanities and arts,24
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Business & administration,10
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Education,10
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Science,1
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Health,1
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,"Engineering, manuf. and construction",0
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Law,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Social & behavioural science,4
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Mathematics and statistics,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,"Agriculture, forestry & fishery",0
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Computing,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Journalism and information,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Others,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,60-64 Yrs,Female,Not stated,10
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Humanities and arts,5
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Business & administration,1
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Education,4
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Science,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Health,1
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,"Engineering, manuf. and construction",0
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Law,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Social & behavioural science,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Mathematics and statistics,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,"Agriculture, forestry & fishery",0
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Computing,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Journalism and information,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Others,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,65-69 Yrs,Female,Not stated,2
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Humanities and arts,5
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Business & administration,1
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Education,2
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Science,5
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Health,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,"Engineering, manuf. and construction",0
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Law,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Social & behavioural science,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Mathematics and statistics,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,"Agriculture, forestry & fishery",0
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Computing,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Journalism and information,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Others,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,70-74 Yrs,Female,Not stated,3
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Humanities and arts,1
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Business & administration,1
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Education,1
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Science,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Health,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,"Engineering, manuf. and construction",1
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Law,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Social & behavioural science,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Mathematics and statistics,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,"Agriculture, forestry & fishery",0
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Computing,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Journalism and information,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Others,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,75+ Yrs,Female,Not stated,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Humanities and arts,45
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Business & administration,35
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Education,44
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Science,19
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Health,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,"Engineering, manuf. and construction",1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Law,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Social & behavioural science,6
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Mathematics and statistics,5
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,"Agriculture, forestry & fishery",1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Computing,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Others,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Not stated,17
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Humanities and arts,199
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Business & administration,129
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Education,302
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Science,58
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Health,7
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,"Engineering, manuf. and construction",8
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Law,3
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Social & behavioural science,14
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Mathematics and statistics,17
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,"Agriculture, forestry & fishery",10
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Computing,3
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Others,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Not stated,76
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Humanities and arts,178
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Business & administration,60
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Education,176
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Science,23
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Health,8
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,"Engineering, manuf. and construction",8
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Law,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Social & behavioural science,11
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Mathematics and statistics,16
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,"Agriculture, forestry & fishery",5
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Computing,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Journalism and information,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Others,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Not stated,63
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Humanities and arts,152
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Business & administration,55
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Education,103
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Science,17
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Health,8
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,"Engineering, manuf. and construction",6
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Law,3
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Social & behavioural science,16
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Mathematics and statistics,14
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,"Agriculture, forestry & fishery",0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Computing,3
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Others,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Not stated,43
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Humanities and arts,147
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Business & administration,35
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Education,73
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Science,18
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Health,4
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,"Engineering, manuf. and construction",7
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Law,8
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Social & behavioural science,15
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Mathematics and statistics,8
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,"Agriculture, forestry & fishery",4
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Computing,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Others,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Not stated,34
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Humanities and arts,135
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Business & administration,53
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Education,76
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Science,17
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Health,4
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,"Engineering, manuf. and construction",5
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Law,9
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Social & behavioural science,16
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Mathematics and statistics,4
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,"Agriculture, forestry & fishery",3
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Computing,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Others,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Not stated,28
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Humanities and arts,69
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Business & administration,36
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Education,33
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Science,11
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Health,3
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,"Engineering, manuf. and construction",3
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Law,3
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Social & behavioural science,12
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Mathematics and statistics,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,"Agriculture, forestry & fishery",12
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Computing,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Others,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Not stated,25
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Humanities and arts,67
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Business & administration,18
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Education,25
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Science,4
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Health,3
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,"Engineering, manuf. and construction",0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Law,5
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Social & behavioural science,13
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Mathematics and statistics,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,"Agriculture, forestry & fishery",6
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Computing,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Others,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Not stated,17
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Humanities and arts,44
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Business & administration,7
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Education,26
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Science,5
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Health,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,"Engineering, manuf. and construction",2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Law,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Social & behavioural science,10
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Mathematics and statistics,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,"Agriculture, forestry & fishery",1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Computing,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Others,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Not stated,16
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Humanities and arts,23
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Business & administration,4
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Education,11
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Science,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Health,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,"Engineering, manuf. and construction",1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Law,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Social & behavioural science,4
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Mathematics and statistics,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,"Agriculture, forestry & fishery",0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Computing,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Others,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Not stated,9
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Humanities and arts,21
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Business & administration,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Education,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Science,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Health,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,"Engineering, manuf. and construction",0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Law,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Social & behavioural science,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Mathematics and statistics,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,"Agriculture, forestry & fishery",0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Computing,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Others,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Not stated,5
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Humanities and arts,5
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Business & administration,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Education,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Science,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Health,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,"Engineering, manuf. and construction",0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Law,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Social & behavioural science,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Mathematics and statistics,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,"Agriculture, forestry & fishery",1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Computing,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Others,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,70-74 Yrs,Male,Not stated,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Humanities and arts,6
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Business & administration,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Education,1
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Science,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Health,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,"Engineering, manuf. and construction",0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Law,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Social & behavioural science,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Mathematics and statistics,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,"Agriculture, forestry & fishery",0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Computing,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Journalism and information,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Others,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,75+ Yrs,Male,Not stated,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Humanities and arts,52
