District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Age-Group,Gender,Population who are,Number
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Re-married,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Widow- Widower,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Divorced,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Separated,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Never Married,2804
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Single married,2285
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Mutiple married,27
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Re-married,17
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Widow- Widower,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Divorced,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Separated,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Never Married,810
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Single married,3460
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Mutiple married,70
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Re-married,61
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Widow- Widower,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Divorced,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Separated,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Never Married,251
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Single married,3396
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Mutiple married,113
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Re-married,88
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Widow- Widower,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Divorced,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Separated,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Never Married,140
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Single married,3262
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Mutiple married,149
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Re-married,144
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Widow- Widower,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Divorced,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Separated,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Never Married,120
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Single married,3128
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Mutiple married,186
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Re-married,173
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Widow- Widower,22
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Divorced,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Separated,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Never Married,93
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Single married,2920
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Mutiple married,219
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Re-married,183
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Widow- Widower,37
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Divorced,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Separated,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Never Married,90
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Single married,2946
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Mutiple married,234
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Re-married,216
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Widow- Widower,52
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Divorced,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Separated,17
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Never Married,51
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Single married,2290
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Mutiple married,211
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Re-married,221
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Widow- Widower,76
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Divorced,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Separated,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Never Married,46
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Single married,1826
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Mutiple married,258
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Re-married,206
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Widow- Widower,91
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Divorced,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Separated,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Never Married,24
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Single married,1269
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Mutiple married,151
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Re-married,150
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Widow- Widower,119
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Divorced,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Separated,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Never Married,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Single married,928
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Mutiple married,119
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Re-married,123
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Widow- Widower,125
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Divorced,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Separated,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Never Married,10485
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Single married,74
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Mutiple married,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Re-married,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Widow- Widower,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Divorced,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Separated,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Never Married,7273
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Single married,2053
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Mutiple married,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Re-married,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Widow- Widower,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Divorced,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Separated,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Never Married,2194
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Single married,5378
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Mutiple married,17
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Re-married,43
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Widow- Widower,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Divorced,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Separated,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Never Married,642
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Single married,5669
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Mutiple married,41
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Re-married,83
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Widow- Widower,34
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Divorced,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Separated,17
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Never Married,294
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Single married,4522
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Mutiple married,47
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Re-married,81
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Widow- Widower,42
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Divorced,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Separated,18
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Never Married,211
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Single married,4131
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Mutiple married,43
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Re-married,119
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Widow- Widower,47
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Divorced,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Separated,26
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Never Married,185
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Single married,3693
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Mutiple married,68
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Re-married,100
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Widow- Widower,80
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Divorced,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Separated,28
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Female,Never Married,152
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Female,Single married,3388
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Female,Mutiple married,79
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Female,Re-married,109
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Female,Widow- Widower,113
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Female,Divorced,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Female,Separated,28
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Female,Never Married,133
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Female,Single married,3195
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Female,Mutiple married,64
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Female,Re-married,108
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Female,Widow- Widower,194
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Female,Divorced,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Female,Separated,36
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Female,Never Married,107
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Female,Single married,2357
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Female,Mutiple married,37
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Female,Re-married,93
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Female,Widow- Widower,205
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Female,Divorced,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Female,Separated,18
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Female,Never Married,81
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Female,Single married,1965
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Female,Mutiple married,41
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Female,Re-married,86
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Female,Widow- Widower,358
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Female,Divorced,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Female,Separated,24
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Female,Never Married,51
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Female,Single married,1346
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Female,Mutiple married,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Female,Re-married,61
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Female,Widow- Widower,302
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Female,Divorced,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Female,Separated,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Female,Never Married,29
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Female,Single married,900
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Female,Mutiple married,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Female,Re-married,34
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Female,Widow- Widower,374
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Female,Divorced,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Female,Separated,5
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,10 - 14 Years,Male,Never Married,41578
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,10 - 14 Years,Male,Single married,315
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,10 - 14 Years,Male,Mutiple married,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,10 - 14 Years,Male,Re-married,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,10 - 14 Years,Male,Widow- Widower,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,10 - 14 Years,Male,Divorced,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,10 - 14 Years,Male,Separated,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,15 - 19 Years,Male,Never Married,28450
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,15 - 19 Years,Male,Single married,2441
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,15 - 19 Years,Male,Mutiple married,15
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,15 - 19 Years,Male,Re-married,4
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,15 - 19 Years,Male,Widow- Widower,1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,15 - 19 Years,Male,Divorced,2
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,15 - 19 Years,Male,Separated,1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,20 - 24 Years,Male,Never Married,11751
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,20 - 24 Years,Male,Single married,9706
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,20 - 24 Years,Male,Mutiple married,42
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,20 - 24 Years,Male,Re-married,32
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,20 - 24 Years,Male,Widow- Widower,13
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,20 - 24 Years,Male,Divorced,6
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,20 - 24 Years,Male,Separated,4
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,25 - 29 Years,Male,Never Married,3924
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,25 - 29 Years,Male,Single married,17569
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,25 - 29 Years,Male,Mutiple married,124
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,25 - 29 Years,Male,Re-married,79
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,25 - 29 Years,Male,Widow- Widower,34
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,25 - 29 Years,Male,Divorced,9
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,25 - 29 Years,Male,Separated,17
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,30 - 34 Years,Male,Never Married,875
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,30 - 34 Years,Male,Single married,17002
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,30 - 34 Years,Male,Mutiple married,203
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,30 - 34 Years,Male,Re-married,117
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,30 - 34 Years,Male,Widow- Widower,28
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,30 - 34 Years,Male,Divorced,9
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,30 - 34 Years,Male,Separated,13
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,35 - 39 Years,Male,Never Married,335
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,35 - 39 Years,Male,Single married,19074
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,35 - 39 Years,Male,Mutiple married,341
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,35 - 39 Years,Male,Re-married,241
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,35 - 39 Years,Male,Widow- Widower,47
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,35 - 39 Years,Male,Divorced,13
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,35 - 39 Years,Male,Separated,15
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,40 - 44 Years,Male,Never Married,194
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,40 - 44 Years,Male,Single married,15693
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,40 - 44 Years,Male,Mutiple married,441
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,40 - 44 Years,Male,Re-married,263
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,40 - 44 Years,Male,Widow- Widower,82
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,40 - 44 Years,Male,Divorced,13
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,40 - 44 Years,Male,Separated,15
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,45 - 49 Years,Male,Never Married,104
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,45 - 49 Years,Male,Single married,14396
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,45 - 49 Years,Male,Mutiple married,497
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,45 - 49 Years,Male,Re-married,344
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,45 - 49 Years,Male,Widow- Widower,129
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,45 - 49 Years,Male,Divorced,2
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,45 - 49 Years,Male,Separated,7
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,50 - 54 Years,Male,Never Married,65
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,50 - 54 Years,Male,Single married,11389
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,50 - 54 Years,Male,Mutiple married,523
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,50 - 54 Years,Male,Re-married,295
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,50 - 54 Years,Male,Widow- Widower,179
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,50 - 54 Years,Male,Divorced,2
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,50 - 54 Years,Male,Separated,10
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,55 - 59 Years,Male,Never Married,43
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,55 - 59 Years,Male,Single married,10621
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,55 - 59 Years,Male,Mutiple married,568
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,55 - 59 Years,Male,Re-married,341
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,55 - 59 Years,Male,Widow- Widower,339
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,55 - 59 Years,Male,Divorced,4
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,55 - 59 Years,Male,Separated,9
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,60 - 64 Years,Male,Never Married,30
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,60 - 64 Years,Male,Single married,8696
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,60 - 64 Years,Male,Mutiple married,552
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,60 - 64 Years,Male,Re-married,306
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,60 - 64 Years,Male,Widow- Widower,468
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,60 - 64 Years,Male,Divorced,6
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,60 - 64 Years,Male,Separated,4
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,65 - 69 Years,Male,Never Married,22
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,65 - 69 Years,Male,Single married,6098
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,65 - 69 Years,Male,Mutiple married,337
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,65 - 69 Years,Male,Re-married,211
