District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Age group,Gender,Population having disability of,Value
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Male,Deaf / hard to hearing,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Male,Deaf–blind,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Male,Speech problem,21
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Male,Mental disable,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Male,Intellectual disable,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Male,Multiple Misable,16
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Male,Total Population,10405
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Male,Population without disability,10236
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Male,Physical,75
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Male,Blindness/ low vision,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Male,Deaf / hard to hearing,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Male,Deaf–blind,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Male,Speech problem,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Male,Mental disable,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Male,Intellectual disable,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Male,Multiple Misable,19
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Total Population,8810
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Population without disability,8650
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Physical,68
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Blindness/ low vision,20
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Deaf / hard to hearing,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Deaf–blind,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Speech problem,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Mental disable,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Intellectual disable,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Male,Multiple Misable,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Total Population,5153
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Population without disability,5035
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Physical,51
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Blindness/ low vision,21
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Deaf / hard to hearing,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Deaf–blind,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Speech problem,18
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Mental disable,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Intellectual disable,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Male,Multiple Misable,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Total Population,4419
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Population without disability,4315
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Physical,39
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Blindness/ low vision,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Deaf / hard to hearing,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Deaf–blind,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Speech problem,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Mental disable,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Intellectual disable,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Male,Multiple Misable,16
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Total Population,3867
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Population without disability,3740
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Physical,44
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Blindness/ low vision,16
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Deaf / hard to hearing,18
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Deaf–blind,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Speech problem,19
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Mental disable,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Intellectual disable,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Male,Multiple Misable,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Total Population,3721
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Population without disability,3597
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Physical,39
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Blindness/ low vision,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Deaf / hard to hearing,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Deaf–blind,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Speech problem,19
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Mental disable,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Intellectual disable,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Male,Multiple Misable,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Total Population,3649
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Population without disability,3502
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Physical,47
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Blindness/ low vision,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Deaf / hard to hearing,36
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Deaf–blind,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Speech problem,21
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Mental disable,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Intellectual disable,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Male,Multiple Misable,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Total Population,3466
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Population without disability,3299
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Physical,56
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Blindness/ low vision,18
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Deaf / hard to hearing,30
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Deaf–blind,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Speech problem,35
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Mental disable,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Intellectual disable,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,45 - 49 Years,Male,Multiple Misable,19
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Total Population,3565
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Population without disability,3376
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Physical,63
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Blindness/ low vision,25
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Deaf / hard to hearing,44
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Deaf–blind,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Speech problem,24
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Mental disable,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Intellectual disable,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,50 - 54 Years,Male,Multiple Misable,21
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Total Population,2861
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Population without disability,2708
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Physical,59
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Blindness/ low vision,25
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Deaf / hard to hearing,35
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Deaf–blind,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Speech problem,14
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Mental disable,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Intellectual disable,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,55 - 59 Years,Male,Multiple Misable,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Total Population,2439
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Population without disability,2295
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Physical,59
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Blindness/ low vision,26
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Deaf / hard to hearing,37
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Deaf–blind,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Speech problem,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Mental disable,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Intellectual disable,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,60 - 64 Years,Male,Multiple Misable,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Total Population,1724
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Population without disability,1609
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Physical,49
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Blindness/ low vision,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Deaf / hard to hearing,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Deaf–blind,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Speech problem,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Mental disable,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Intellectual disable,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,65 - 69 Years,Male,Multiple Misable,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Total Population,1327
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Population without disability,1201
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Physical,51
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Blindness/ low vision,28
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Deaf / hard to hearing,27
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Deaf–blind,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Speech problem,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Mental disable,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Intellectual disable,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,70 - 74 Years,Male,Multiple Misable,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,75+ Years,Male,Total Population,1772
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,75+ Years,Male,Population without disability,1566
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,75+ Years,Male,Physical,56
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,75+ Years,Male,Blindness/ low vision,60
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,75+ Years,Male,Deaf / hard to hearing,55
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,75+ Years,Male,Deaf–blind,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,75+ Years,Male,Speech problem,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,75+ Years,Male,Mental disable,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,75+ Years,Male,Intellectual disable,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,75+ Years,Male,Multiple Misable,16
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,00 - 04 Years,Female,Total Population,7508
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,00 - 04 Years,Female,Population without disability,7449
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,00 - 04 Years,Female,Physical,22
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,00 - 04 Years,Female,Blindness/ low vision,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,00 - 04 Years,Female,Deaf / hard to hearing,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,00 - 04 Years,Female,Deaf–blind,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,00 - 04 Years,Female,Speech problem,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,00 - 04 Years,Female,Mental disable,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,00 - 04 Years,Female,Intellectual disable,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,00 - 04 Years,Female,Multiple Misable,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Female,Total Population,10132
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Female,Population without disability,10040
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Female,Physical,35
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Female,Blindness/ low vision,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Female,Deaf / hard to hearing,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Female,Deaf–blind,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Female,Speech problem,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Female,Mental disable,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Female,Intellectual disable,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,05 - 09 Years,Female,Multiple Misable,14
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Total Population,10559
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Population without disability,10431
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Physical,47
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Blindness/ low vision,16
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Deaf / hard to hearing,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Deaf–blind,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Speech problem,22
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Mental disable,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Intellectual disable,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,10 - 14 Years,Female,Multiple Misable,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Total Population,9347
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Population without disability,9241
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Physical,53
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Blindness/ low vision,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Deaf / hard to hearing,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Deaf–blind,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Speech problem,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Mental disable,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Intellectual disable,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,15 - 19 Years,Female,Multiple Misable,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Total Population,7662
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Population without disability,7568
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Physical,35
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Blindness/ low vision,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Deaf / hard to hearing,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Deaf–blind,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Speech problem,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Mental disable,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Intellectual disable,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,20 - 24 Years,Female,Multiple Misable,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Total Population,6495
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Population without disability,6395
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Physical,37
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Blindness/ low vision,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Deaf / hard to hearing,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Deaf–blind,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Speech problem,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Mental disable,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Intellectual disable,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,25 - 29 Years,Female,Multiple Misable,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Total Population,5011
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Population without disability,4922
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Physical,32
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Blindness/ low vision,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Deaf / hard to hearing,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Deaf–blind,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Speech problem,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Mental disable,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Intellectual disable,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,30 - 34 Years,Female,Multiple Misable,14
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Total Population,4580
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Population without disability,4444
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Physical,27
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Blindness/ low vision,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Deaf / hard to hearing,34
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Deaf–blind,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Speech problem,31
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Mental disable,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Intellectual disable,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,35 - 39 Years,Female,Multiple Misable,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Total Population,4155
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Population without disability,4035
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Physical,32
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Blindness/ low vision,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Deaf / hard to hearing,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Deaf–blind,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Speech problem,16
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Mental disable,20
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,40 - 44 Years,Female,Intellectual disable,7
