District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Indicator,Sub-Indicator,Sub-Indicator.1,Value
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,15 - 19 Years,Native born,Born in other district,Rural,67
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,15 - 19 Years,Native born,Born in other district,Urban,25
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,15 - 19 Years,Native born,Born in other district,Not stated,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,15 - 19 Years,Foreign born,,,17
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,15 - 19 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,20 - 24 Years,Total Population,,,4207
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,20 - 24 Years,Native born,All native born,,4183
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,20 - 24 Years,Native born,Born in same district,,4069
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,20 - 24 Years,Native born,Born in other district,Rural,73
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,20 - 24 Years,Native born,Born in other district,Urban,24
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,20 - 24 Years,Native born,Born in other district,Not stated,16
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,20 - 24 Years,Foreign born,,,16
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,20 - 24 Years,Birth Place not stated,,,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,25 - 29 Years,Total Population,,,3082
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,25 - 29 Years,Native born,All native born,,3048
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,25 - 29 Years,Native born,Born in same district,,2879
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,25 - 29 Years,Native born,Born in other district,Rural,127
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,25 - 29 Years,Native born,Born in other district,Urban,17
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,25 - 29 Years,Native born,Born in other district,Not stated,25
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,25 - 29 Years,Foreign born,,,25
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,25 - 29 Years,Birth Place not stated,,,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,30 - 34 Years,Total Population,,,2804
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,30 - 34 Years,Native born,All native born,,2780
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,30 - 34 Years,Native born,Born in same district,,2709
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,30 - 34 Years,Native born,Born in other district,Rural,63
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,30 - 34 Years,Native born,Born in other district,Urban,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,30 - 34 Years,Native born,Born in other district,Not stated,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,30 - 34 Years,Foreign born,,,24
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,30 - 34 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,35 - 39 Years,Total Population,,,2734
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,35 - 39 Years,Native born,All native born,,2734
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,35 - 39 Years,Native born,Born in same district,,2622
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,35 - 39 Years,Native born,Born in other district,Rural,77
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,35 - 39 Years,Native born,Born in other district,Urban,9
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,35 - 39 Years,Native born,Born in other district,Not stated,26
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,35 - 39 Years,Foreign born,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,35 - 39 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,40 - 44 Years,Total Population,,,3000
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,40 - 44 Years,Native born,All native born,,2968
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,40 - 44 Years,Native born,Born in same district,,2896
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,40 - 44 Years,Native born,Born in other district,Rural,56
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,40 - 44 Years,Native born,Born in other district,Urban,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,40 - 44 Years,Native born,Born in other district,Not stated,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,40 - 44 Years,Foreign born,,,32
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,40 - 44 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,45 - 49 Years,Total Population,,,2767
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,45 - 49 Years,Native born,All native born,,2759
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,45 - 49 Years,Native born,Born in same district,,2670
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,45 - 49 Years,Native born,Born in other district,Rural,73
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,45 - 49 Years,Native born,Born in other district,Urban,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,45 - 49 Years,Native born,Born in other district,Not stated,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,45 - 49 Years,Foreign born,,,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,45 - 49 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,50 - 54 Years,Total Population,,,2786
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,50 - 54 Years,Native born,All native born,,2786
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,50 - 54 Years,Native born,Born in same district,,2718
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,50 - 54 Years,Native born,Born in other district,Rural,59
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,50 - 54 Years,Native born,Born in other district,Urban,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,50 - 54 Years,Native born,Born in other district,Not stated,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,50 - 54 Years,Foreign born,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,50 - 54 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,55 - 59 Years,Total Population,,,2026
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,55 - 59 Years,Native born,All native born,,2011
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,55 - 59 Years,Native born,Born in same district,,1988
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,55 - 59 Years,Native born,Born in other district,Rural,23
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,55 - 59 Years,Native born,Born in other district,Urban,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,55 - 59 Years,Native born,Born in other district,Not stated,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,55 - 59 Years,Foreign born,,,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,55 - 59 Years,Birth Place not stated,,,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,60 - 64 Years,Total Population,,,1816
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,60 - 64 Years,Native born,All native born,,1816
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,60 - 64 Years,Native born,Born in same district,,1808
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,60 - 64 Years,Native born,Born in other district,Rural,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,60 - 64 Years,Native born,Born in other district,Urban,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,60 - 64 Years,Native born,Born in other district,Not stated,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,60 - 64 Years,Foreign born,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,60 - 64 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,65 - 69 Years,Total Population,,,1171
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,65 - 69 Years,Native born,All native born,,1171
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,65 - 69 Years,Native born,Born in same district,,1163
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,65 - 69 Years,Native born,Born in other district,Rural,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,65 - 69 Years,Native born,Born in other district,Urban,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,65 - 69 Years,Native born,Born in other district,Not stated,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,65 - 69 Years,Foreign born,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,65 - 69 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,70 - 74 Years,Total Population,,,1057
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,70 - 74 Years,Native born,All native born,,1057
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,70 - 74 Years,Native born,Born in same district,,1057
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,70 - 74 Years,Native born,Born in other district,Rural,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,70 - 74 Years,Native born,Born in other district,Urban,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,70 - 74 Years,Native born,Born in other district,Not stated,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,70 - 74 Years,Foreign born,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,70 - 74 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,75+ Years,Total Population,,,1423
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,75+ Years,Native born,All native born,,1423
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,75+ Years,Native born,Born in same district,,1405
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,75+ Years,Native born,Born in other district,Rural,18
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,75+ Years,Native born,Born in other district,Urban,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,75+ Years,Native born,Born in other district,Not stated,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,75+ Years,Foreign born,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,75+ Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,00 - 04 Years,Total Population,,,6416
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,00 - 04 Years,Native born,All native born,,6408
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,00 - 04 Years,Native born,Born in same district,,6342
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,00 - 04 Years,Native born,Born in other district,Rural,49
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,00 - 04 Years,Native born,Born in other district,Urban,16
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,00 - 04 Years,Native born,Born in other district,Not stated,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,00 - 04 Years,Foreign born,,,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,00 - 04 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,05 - 09 Years,Total Population,,,8290
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,05 - 09 Years,Native born,All native born,,8250
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,05 - 09 Years,Native born,Born in same district,,8211
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,05 - 09 Years,Native born,Born in other district,Rural,40
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,05 - 09 Years,Native born,Born in other district,Urban,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,05 - 09 Years,Native born,Born in other district,Not stated,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,05 - 09 Years,Foreign born,,,40
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,05 - 09 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,10 - 14 Years,Total Population,,,8796
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,10 - 14 Years,Native born,All native born,,8733
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,10 - 14 Years,Native born,Born in same district,,8637
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,10 - 14 Years,Native born,Born in other district,Rural,71
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,10 - 14 Years,Native born,Born in other district,Urban,16
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,10 - 14 Years,Native born,Born in other district,Not stated,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,10 - 14 Years,Foreign born,,,40
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,10 - 14 Years,Birth Place not stated,,,24
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,15 - 19 Years,Total Population,,,8063
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,15 - 19 Years,Native born,All native born,,8047
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,15 - 19 Years,Native born,Born in same district,,7798
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,15 - 19 Years,Native born,Born in other district,Rural,187
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,15 - 19 Years,Native born,Born in other district,Urban,16
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,15 - 19 Years,Native born,Born in other district,Not stated,47
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,15 - 19 Years,Foreign born,,,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,15 - 19 Years,Birth Place not stated,,,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,20 - 24 Years,Total Population,,,6092
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,20 - 24 Years,Native born,All native born,,6067
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,20 - 24 Years,Native born,Born in same district,,5592
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,20 - 24 Years,Native born,Born in other district,Rural,364
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,20 - 24 Years,Native born,Born in other district,Urban,42
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,20 - 24 Years,Native born,Born in other district,Not stated,68
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,20 - 24 Years,Foreign born,,,25
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,20 - 24 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,25 - 29 Years,Total Population,,,4935
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,25 - 29 Years,Native born,All native born,,4894
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,25 - 29 Years,Native born,Born in same district,,4424
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,25 - 29 Years,Native born,Born in other district,Rural,363
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,25 - 29 Years,Native born,Born in other district,Urban,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,25 - 29 Years,Native born,Born in other district,Not stated,99
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,25 - 29 Years,Foreign born,,,33
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,25 - 29 Years,Birth Place not stated,,,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,30 - 34 Years,Total Population,,,3925
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,30 - 34 Years,Native born,All native born,,3917
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,30 - 34 Years,Native born,Born in same district,,3654
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,30 - 34 Years,Native born,Born in other district,Rural,237
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,30 - 34 Years,Native born,Born in other district,Urban,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,30 - 34 Years,Native born,Born in other district,Not stated,17
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,30 - 34 Years,Foreign born,,,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,30 - 34 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,35 - 39 Years,Total Population,,,3645
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,35 - 39 Years,Native born,All native born,,3598
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,35 - 39 Years,Native born,Born in same district,,3258
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,35 - 39 Years,Native born,Born in other district,Rural,284
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,35 - 39 Years,Native born,Born in other district,Urban,16
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,35 - 39 Years,Native born,Born in other district,Not stated,39
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,35 - 39 Years,Foreign born,,,32
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,35 - 39 Years,Birth Place not stated,,,16
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,40 - 44 Years,Total Population,,,3512
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,40 - 44 Years,Native born,All native born,,3467
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,40 - 44 Years,Native born,Born in same district,,3048
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,40 - 44 Years,Native born,Born in other district,Rural,365
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,40 - 44 Years,Native born,Born in other district,Urban,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,40 - 44 Years,Native born,Born in other district,Not stated,53
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,40 - 44 Years,Foreign born,,,45
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,40 - 44 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,45 - 49 Years,Total Population,,,3031
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,45 - 49 Years,Native born,All native born,,3031
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,45 - 49 Years,Native born,Born in same district,,2835
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,45 - 49 Years,Native born,Born in other district,Rural,188
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,45 - 49 Years,Native born,Born in other district,Urban,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,45 - 49 Years,Native born,Born in other district,Not stated,8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,45 - 49 Years,Foreign born,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,45 - 49 Years,Birth Place not stated,,,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,50 - 54 Years,Total Population,,,2648
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,50 - 54 Years,Native born,All native born,,2624
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,50 - 54 Years,Native born,Born in same district,,2452
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,50 - 54 Years,Native born,Born in other district,Rural,171
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,50 - 54 Years,Native born,Born in other district,Urban,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,50 - 54 Years,Native born,Born in other district,Not stated,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,50 - 54 Years,Foreign born,,,16
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,50 - 54 Years,Birth Place not stated,,,8
