District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Occupation,Gender,Status of employment,Value
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Service & sale workers,Male,Own account holder,1335
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Service & sale workers,Male,Unpaid family worker,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Service & sale workers,Male,Not stated,65
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employer,725
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employee,1004
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Own account holder,31846
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Unpaid family worker,96
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Not stated,919
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Craft and related trades workers,Male,Employer,55
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Craft and related trades workers,Male,Employee,2429
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Craft and related trades workers,Male,Own account holder,624
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Craft and related trades workers,Male,Unpaid family worker,25
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Craft and related trades workers,Male,Not stated,39
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employer,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employee,311
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Own account holder,70
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Unpaid family worker,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Not stated,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Elementary Occupations,Male,Employer,33
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Elementary Occupations,Male,Employee,3045
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Elementary Occupations,Male,Own account holder,647
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Elementary Occupations,Male,Unpaid family worker,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Elementary Occupations,Male,Not stated,80
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Not Stated,Male,Employer,16
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Not Stated,Male,Employee,758
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Not Stated,Male,Own account holder,32
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Not Stated,Male,Unpaid family worker,16
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Not Stated,Male,Not stated,111
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Armed Forces,Female,Employer,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Armed Forces,Female,Employee,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Armed Forces,Female,Own account holder,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Armed Forces,Female,Unpaid family worker,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Armed Forces,Female,Not stated,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Managers,Female,Employer,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Managers,Female,Employee,24
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Managers,Female,Own account holder,136
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Managers,Female,Unpaid family worker,24
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Managers,Female,Not stated,9
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Professionals,Female,Employer,23
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Professionals,Female,Employee,779
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Professionals,Female,Own account holder,80
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Professionals,Female,Unpaid family worker,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Professionals,Female,Not stated,48
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Technicians and associate Prof.,Female,Employer,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Technicians and associate Prof.,Female,Employee,105
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Technicians and associate Prof.,Female,Own account holder,48
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Technicians and associate Prof.,Female,Unpaid family worker,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Technicians and associate Prof.,Female,Not stated,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Office assistance,Female,Employer,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Office assistance,Female,Employee,129
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Office assistance,Female,Own account holder,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Office assistance,Female,Unpaid family worker,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Office assistance,Female,Not stated,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Service & sale workers,Female,Employer,24
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Service & sale workers,Female,Employee,152
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Service & sale workers,Female,Own account holder,889
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Service & sale workers,Female,Unpaid family worker,24
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Service & sale workers,Female,Not stated,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Employer,707
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Employee,497
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Own account holder,37145
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Unpaid family worker,411
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Not stated,1213
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Craft and related trades workers,Female,Employer,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Craft and related trades workers,Female,Employee,305
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Craft and related trades workers,Female,Own account holder,402
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Craft and related trades workers,Female,Unpaid family worker,17
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Craft and related trades workers,Female,Not stated,31
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Employer,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Employee,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Own account holder,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Unpaid family worker,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Not stated,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Elementary Occupations,Female,Employer,47
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Elementary Occupations,Female,Employee,539
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Elementary Occupations,Female,Own account holder,1487
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Elementary Occupations,Female,Unpaid family worker,113
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Elementary Occupations,Female,Not stated,127
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Not Stated,Female,Employer,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Not Stated,Female,Employee,81
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Not Stated,Female,Own account holder,82
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Not Stated,Female,Unpaid family worker,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Not Stated,Female,Not stated,40
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Armed Forces,Male,Employer,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Armed Forces,Male,Employee,59
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Armed Forces,Male,Own account holder,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Armed Forces,Male,Unpaid family worker,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Armed Forces,Male,Not stated,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Managers,Male,Employer,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Managers,Male,Employee,92
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Managers,Male,Own account holder,104
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Managers,Male,Unpaid family worker,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Managers,Male,Not stated,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Professionals,Male,Employer,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Professionals,Male,Employee,1522
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Professionals,Male,Own account holder,177
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Professionals,Male,Unpaid family worker,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Professionals,Male,Not stated,47
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Technicians and associate Prof.,Male,Employer,14
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Technicians and associate Prof.,Male,Employee,343
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Technicians and associate Prof.,Male,Own account holder,62
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Technicians and associate Prof.,Male,Unpaid family worker,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Technicians and associate Prof.,Male,Not stated,21
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Office assistance,Male,Employer,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Office assistance,Male,Employee,240
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Office assistance,Male,Own account holder,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Office assistance,Male,Unpaid family worker,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Office assistance,Male,Not stated,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Service & sale workers,Male,Employer,32
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Service & sale workers,Male,Employee,154
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Service & sale workers,Male,Own account holder,1317
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Service & sale workers,Male,Unpaid family worker,59
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Service & sale workers,Male,Not stated,43
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employer,542
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employee,745
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Own account holder,23648
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Unpaid family worker,627
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Not stated,532
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Craft and related trades workers,Male,Employer,24
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Craft and related trades workers,Male,Employee,1379
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Craft and related trades workers,Male,Own account holder,460
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Craft and related trades workers,Male,Unpaid family worker,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Craft and related trades workers,Male,Not stated,25
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employer,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employee,187
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Male,Own account holder,93
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Male,Unpaid family worker,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Male,Not stated,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Elementary Occupations,Male,Employer,27
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Elementary Occupations,Male,Employee,780
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Elementary Occupations,Male,Own account holder,221
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Elementary Occupations,Male,Unpaid family worker,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Elementary Occupations,Male,Not stated,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Not Stated,Male,Employer,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Not Stated,Male,Employee,239
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Not Stated,Male,Own account holder,98
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Not Stated,Male,Unpaid family worker,24
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Not Stated,Male,Not stated,93
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Armed Forces,Female,Employer,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Armed Forces,Female,Employee,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Armed Forces,Female,Own account holder,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Armed Forces,Female,Unpaid family worker,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Armed Forces,Female,Not stated,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Managers,Female,Employer,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Managers,Female,Employee,35
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Managers,Female,Own account holder,142
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Managers,Female,Unpaid family worker,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Managers,Female,Not stated,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Professionals,Female,Employer,18
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Professionals,Female,Employee,562
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Professionals,Female,Own account holder,140
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Professionals,Female,Unpaid family worker,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Professionals,Female,Not stated,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Technicians and associate Prof.,Female,Employer,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Technicians and associate Prof.,Female,Employee,106
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Technicians and associate Prof.,Female,Own account holder,35
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Technicians and associate Prof.,Female,Unpaid family worker,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Technicians and associate Prof.,Female,Not stated,19
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Office assistance,Female,Employer,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Office assistance,Female,Employee,73
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Office assistance,Female,Own account holder,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Office assistance,Female,Unpaid family worker,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Office assistance,Female,Not stated,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Service & sale workers,Female,Employer,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Service & sale workers,Female,Employee,129
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Service & sale workers,Female,Own account holder,1470
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Service & sale workers,Female,Unpaid family worker,34
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Service & sale workers,Female,Not stated,54
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Employer,604
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Employee,567
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Own account holder,27541
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Unpaid family worker,1622
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Not stated,870
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Craft and related trades workers,Female,Employer,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Craft and related trades workers,Female,Employee,205
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Craft and related trades workers,Female,Own account holder,323
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Craft and related trades workers,Female,Unpaid family worker,17
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Craft and related trades workers,Female,Not stated,31
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Female,Employer,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Female,Employee,19
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Female,Own account holder,24
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Female,Unpaid family worker,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Female,Not stated,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Elementary Occupations,Female,Employer,20
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Elementary Occupations,Female,Employee,496
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Elementary Occupations,Female,Own account holder,330
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Elementary Occupations,Female,Unpaid family worker,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Elementary Occupations,Female,Not stated,20
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Not Stated,Female,Employer,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Not Stated,Female,Employee,72
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Not Stated,Female,Own account holder,89
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Not Stated,Female,Unpaid family worker,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Not Stated,Female,Not stated,76
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Armed Forces,Male,Employer,5
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Armed Forces,Male,Employee,257
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Armed Forces,Male,Own account holder,9
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Armed Forces,Male,Unpaid family worker,1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Armed Forces,Male,Not stated,27
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Managers,Male,Employer,124
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Managers,Male,Employee,367
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Managers,Male,Own account holder,358
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Managers,Male,Unpaid family worker,0
